osm_id,osm_type,name,lat,lon,phone,type,city,state,address,opening_hours,website,source
2852761069,node,Nurpur Police Station,32.301898,75.880451,,police,,,,,,overpass
5180263070,node,Nyayapura Police Station,23.170592,77.416802,,police,,,Kolar Road,,,overpass
3514125525,node,Odiensalai Police Station,11.930103,79.824057,,police,,,,,,overpass
1184563416,way,Office Of Assistant Superintendent Of Police,12.674332,79.978295,,police,,,,,,overpass
3738685036,node,Office Of Circle Inspector Of Police,10.148167,76.231043,,police,,,,,,overpass
12246090206,node,Office Of The Assistant Commissioner Whitefield Subdivision,12.996475,77.693678,,police,,,,,,overpass
10548349873,node,Office Of The City Police Commissioner,11.254132,75.782474,,police,,,,,,overpass
12441175891,node,Office Of The Deputy Commissioner Of Police Central District,28.641513,77.240955,,police,,,,,,overpass
7467654931,node,Office Of The District Police Chief,11.254228,75.782143,,police,,,,,,overpass
12878867195,node,"Office Of The Inspector Incharge, Mulund East",19.172160,72.957515,,police,,,,,,overpass
2350651835,node,"Office Of The Superintendent Of Police, Nadia",23.409412,88.481764,,police,,,,,,overpass
11350775899,node,Office Senior Police Officer,29.217303,79.529216,,police,,,,,,overpass
7475225877,node,Office of Assistant Commissioner of Police,11.271056,75.775482,,police,,,,,,overpass
7748793485,node,Office of Circle Inspector,8.861579,76.620222,,police,,,,,,overpass
192964068,way,Office of Circle Inspector of Police,13.314961,76.940038,,police,,,,,,overpass
5625423,relation,Office of Circle Inspector of Police,11.831855,75.565972,,police,,,,,,overpass
5202421541,node,Office of DYSP,9.380302,76.572410,,police,,,,,,overpass
1281445046,way,"Office of Deputy Superintendent of Police, Thiruvarur",10.775372,79.615179,,police,,,,,,overpass
11690671271,node,"Office of Superintendant of Police, Amravati",20.938610,77.778067,,police,,,,,,overpass
12431364367,node,Office of Superintendent of Police,27.040699,88.265655,,police,,,,,,overpass
2902809201,node,Office of Superintendent of Police- Nahan,30.557176,77.297663,,police,,,,,,overpass
5907781921,node,"Office of The Deputy Commandant, Dist. Armed Reserve, Ramavarmapuram,Thrissur",10.556551,76.227239,,police,,,,,,overpass
1233754516,way,Office of the Assisstant Commisioner of the Police,13.100137,77.583962,,police,,,,,,overpass
12438484215,node,Office of the Assistant Commissioner of Police (Traffic) HQ,26.729135,88.412569,,police,,,,,,overpass
7079263621,node,Office of the Circle Inspector of Police,10.661082,76.246223,,police,,,,,,overpass
7920095112,node,Office of the Commissioner of Police,9.974048,76.279555,,police,,,,,,overpass
12438462945,node,Office of the Deputy Commissioner of Police (Traffic),26.729333,88.412424,,police,,,,,,overpass
1107911282,way,"Office of the Deputy Commissioner of Police, Pudupet",13.068639,80.262058,,police,,,,,,overpass
6397537187,node,"Office of the Deputy Superintendent of Police, Kundapura.",13.618363,74.691436,,police,,,,,,overpass
1095915254,way,Office of the Director General of Police Civil Supplies CID Chennai,13.030052,80.243235,,police,,,,,,overpass
370481197,node,"Office, Police Commissioner",13.010086,80.199093,,police,,,,,,overpass
11235464922,node,Ograbraj Police Station,11.659681,92.664331,,police,,,,,,overpass
380960271,way,Old Digha Police Station,21.623595,87.521179,,police,,,,,,overpass
1349292866,way,Old Goa Police Station,15.500822,73.914636,,police,,,,,,overpass
10957783280,node,Old Police Station,28.878790,75.914859,,police,,,,,,overpass
11084918152,node,Old Police Station,17.453333,78.414030,,police,,,,,,overpass
414062457,way,Old Police Station,13.313118,77.145152,,police,,,,,,overpass
771808565,way,Old Police Station (Sadar),30.202996,74.937502,,police,,,,,,overpass
1393006541,way,Old police station Bankimogra,22.405588,82.608915,,police,,,,,,overpass
587634345,way,One Town Police Station,18.797052,78.921210,,police,,,,,,overpass
286555856,way,Oorgaum Police Station,12.954947,78.259199,,police,,,,,,overpass
4250261206,node,Orlim Police Station,15.216706,73.950020,,police,,,,,,overpass
417320262,way,Oshiwara Police Station,19.147603,72.831663,,police,,,,,,overpass
324863029,node,Osmania University Police Station,17.421527,78.525957,,police,,,,,,overpass
307399448,way,Osmanpura Police Station.,19.863539,75.325435,,police,,,,,,overpass
12954702919,node,P.M. Palem Traffic Police Station,17.799652,83.352668,,police,,,,,,overpass
1091003580,way,P2 Otteri Police Station,13.100333,80.251563,,police,,,,,,overpass
7390066518,node,PALLOOR POLICE STATION,11.732353,75.539992,,police,,,,,,overpass
13070320725,node,PAP permit checkpoint,23.394410,93.375091,,police,,,,,,overpass
1868366238,node,PAP training centre,31.312063,75.611990,,police,,,,,,overpass
7083553571,node,PCMC Police Station,18.639873,73.795019,,police,,,,,,overpass
4807060821,node,PHQ,23.249884,77.413179,,police,,,,,,overpass
6534651804,node,POICE CHOUKI YEDSHI,18.322686,75.963323,,police,,,,,,overpass
964160307,way,POLICE CHOWKI,26.423520,80.388663,,police,,,,,,overpass
10880690826,node,POLICE CHOWLI SIKANDARAPUR,28.695000,77.339214,,police,,,,,,overpass
3240554189,node,POLICE GROUND,20.264920,75.132722,,police,,,,,,overpass
12613289397,node,POLICE LINE CHHAPRA GROUND,25.781278,84.758469,,police,,,,,,overpass
445136249,way,POLICE SAHAYATA KENDRA,22.056942,82.171378,,police,,,,,,overpass
3204171992,node,POLICE STATION,19.053700,72.935700,,police,,,,,,overpass
4589344365,node,POLICE STATION,30.968999,74.991686,,police,,,,,,overpass
5529879781,node,POLICE STATION,18.773447,84.097067,,police,,,,,,overpass
9370063034,node,POLICE STATION,17.508983,79.292844,,police,,,,,,overpass
711095157,way,POLICE STATION,16.024687,80.915347,,police,,,,,,overpass
1360651631,way,POLICE STATION,30.409662,79.318502,,police,,,,,,overpass
1323201144,node,POLICE STATION GHARUAN,30.780204,76.541278,,police,,,,,,overpass
1323198250,node,POLICE STATION KHUMANO,30.812044,76.351700,,police,,,,,,overpass
8133215834,node,POLICE STATION SOJAT ROAD,25.865347,73.751108,,police,,,,,,overpass
9267131666,node,POLICE STATION THENMALA,8.958402,77.065865,,police,,,,,,overpass
12101701686,node,PRADHYUMAN NAGAR POLICE STATION,22.300615,70.796517,,police,,,,,,overpass
11696464609,node,PROCTOR BOOTH,25.263168,82.986444,,police,,,,,,overpass
778367110,node,PS Jodha,30.793637,75.750056,,police,,,,,,overpass
262879659,way,PS-2,26.324090,94.518765,,police,,,,,,overpass
6018675386,node,PSI quarters,12.407770,76.577701,,police,,,,,,overpass
10960271240,node,PURANI KOTWALI MAIDAN,25.213412,80.907626,,police,,,,,,overpass
1455520434,way,Pachipenta Police Station,18.489177,83.115134,,police,,,,,,overpass
1257520552,way,Padmakar Nagar Police Station Sagar,23.852930,78.787410,,police,,,,,,overpass
5636854472,node,Pahadishareef Police Station,17.264146,78.474138,,police,,,,,,overpass
11235389436,node,Pahargaon Police Station,11.607773,92.704529,,police,,,,,,overpass
5690889328,node,Palam Police Station,19.013115,76.951434,,police,,,,,,overpass
5238229,relation,Palam Vihar Police Station,28.501208,77.063362,,police,,,,,,overpass
1771171090,node,Palani Town Police Station,10.452874,77.515570,,police,,,,,,overpass
1227711041,way,Palapatti Police Station,11.669908,78.139521,,police,,,,,,overpass
1801718767,node,Palasiya Police Station,22.725068,75.887755,,police,,,,,,overpass
4694191191,node,Pallipuram Police Station,10.169685,76.181465,,police,,,,,,overpass
10277897497,node,Palwancha Town and Rural police station,17.598914,80.704860,,police,,,,,,overpass
6829393635,node,Pamarru Police Station,16.323141,80.957919,,police,,,,,,overpass
3415800352,node,Panaji Police Station,15.499732,73.824397,,police,,,,,,overpass
5274858124,node,Panamaram police station,11.740254,76.071328,,police,,,,"Mo-Fr 09:00-12:00,13:30-18:30;Sa 09:00-17:00;PH closed",,overpass
13479578054,node,Panchavato Karanja Police Chowky,20.009745,73.794592,,police,,,,,,overpass
1588173549,node,Panchgani,17.924644,73.799987,,police,,,,,,overpass
7325070558,node,Pandalam Police Station,9.228115,76.678840,,police,,,,,,overpass
665147607,way,Pandalam Police Station,9.228146,76.678824,,police,,,,,,overpass
1750823511,node,Pandeshwara Police Station,12.856087,74.839313,,police,,,,,,overpass
13172623341,node,Pandra Police Station,23.388659,85.277912,,police,,,"Pandra, Ratu Road",,,overpass
863276773,way,Panipech police Station,26.938816,75.787859,,police,,,,,,overpass
1739986509,node,Panitola Police,27.492946,95.268573,,police,,,,,,overpass
8984847737,node,Pantnagar Police Station,29.025419,79.476874,,police,,,,,,overpass
476222432,way,Paradip Police Station,20.268011,86.662132,,police,,,,,,overpass
2461251777,node,Parama - Police Station,22.541869,88.398826,,police,,,,,,overpass
6169678221,node,Paramathi velur police station,11.109895,78.009606,,police,,,,24/7,,overpass
8627662831,node,Paravathagiri police station,17.744208,79.722179,,police,,,,,,overpass
1394119360,way,Pargaon Coastal Checkpost,19.596429,72.883680,,police,,,,,,overpass
3961003585,node,Parnasree Police Station,22.508882,88.306820,,police,,,,,,overpass
10859529205,node,Passport and inner line permit required,27.291568,88.561443,,police,,,,,,overpass
13206521104,node,Pathanapuram Police Station,9.092717,76.856062,,police,,,,,,overpass
1103137300,way,Patliputra Colony Thana,25.629579,85.101616,,police,,,,,,overpass
8118458826,node,Patrakar Nagar police station,25.589719,85.159813,,police,,,,,,overpass
5308735969,node,Pattabhipuram police station,16.305224,80.423819,,police,,,pattabhipuram,,,overpass
6765543397,node,Pattamadai Police Station,8.667191,77.584097,,police,,,,,,overpass
2868930215,node,Paud Phata Police Chowki,18.506451,73.824599,,police,,,,,,overpass
660111909,way,Pavaratty Police Station,10.535849,76.084589,,police,,,Pavartty,,,overpass
178616405,way,Pavoorchatram Police Station,8.915341,77.384199,,police,,,,,,overpass
6847212665,node,Peddapalli Police Station,18.610041,79.374483,,police,,,,,,overpass
1794656846,node,Peenya Police Station,13.036011,77.521185,,police,,,,,,overpass
808433356,way,Pension Mohalla Police Station,13.009100,76.095484,,police,,,,,,overpass
7111699455,node,Peramangalam Police Station,10.567557,76.165049,,police,,,,,,overpass
217920494,way,Peravallur Police Station,13.111398,80.226378,,police,,,,,,overpass
211435479,way,Periamet PS,13.083112,80.270914,,police,,,,,,overpass
1410355413,way,Permanent Traffic Count Station,17.813007,83.206782,,police,,,,,,overpass
4296330698,node,Pernem Police Station,15.716815,73.796788,,police,,,,,,overpass
3154720635,node,Perumalpuram C3 Police station,8.704094,77.731990,,police,,,,,,overpass
1003402014,way,Perumbadappu Police Station,10.694655,75.988851,,police,,,,,,overpass
1105182350,way,Perungudi Police Station,9.829415,78.100909,,police,,,,,,overpass
9194950899,node,Pettai Police Station,8.723389,77.663401,,police,,,,,,overpass
5253366364,node,Phoolbagan Police Sation,22.575387,88.392065,,police,,,,,,overpass
10817732653,node,Phura Police Station,22.235260,92.907841,9436149706,police,,,,,,overpass
1703723978,node,Pimple Saudagar Police Statiom,18.601556,73.799361,,police,,,,,,overpass
11989736451,node,Pink Booth,28.596645,77.133247,,police,,,,,,overpass
1487166545,way,Pink Booth,28.691801,77.208410,,police,,,,,,overpass
2630973214,node,Piplod Police Chowki,21.164831,72.780330,,police,,,,,,overpass
5449954021,node,Pipraun,26.601533,85.936166,,police,,,,,,overpass
13172623342,node,Pithoria Police Station,23.524273,85.296538,,police,,,,,,overpass
871754549,node,Ploice Lines,30.361657,75.532026,,police,,,,,,overpass
1460005482,way,Podanur Police Station,10.965826,76.985463,,police,,,,,,overpass
798778946,way,Poilice Quarters,10.049868,76.713757,,police,,,,,,overpass
2375997491,node,Police,12.621489,80.194274,,police,,,,,,overpass
2376668634,node,Police,20.580054,75.724966,,police,,,,,,overpass
9659078217,node,Police,28.528936,77.384565,,police,,,,,,overpass
5091027605,node,Police Aid,10.613788,76.195695,,police,,,,,,overpass
2885391176,node,Police Aid Post,9.986687,76.577872,,police,,,,,,overpass
3579616753,node,Police Aid Post,9.595332,76.528148,,police,,,,,,overpass
3676241139,node,Police Aid Post,10.119669,76.342707,,police,,,,,,overpass
3813524938,node,Police Aid Post,10.024613,76.307723,,police,,,,,,overpass
5315859199,node,Police Aid Post,8.736113,76.703881,,police,,,,temporarily,,overpass
8400012789,node,Police Aid Post,9.225097,76.678435,,police,,,,,,overpass
9280367788,node,Police Aid Post,9.969531,76.321164,,police,,,,,,overpass
9322896255,node,Police Aid Post,10.108327,76.351046,,police,,,,,,overpass
11071162550,node,Police Aid Post,9.949422,76.291709,,police,,,Mahatma Gandhi Road,,,overpass
6174812789,node,Police Aid Post Kakkayam,11.552328,75.894024,,police,,,,,,overpass
8936529570,node,Police Aid Post Valakom,8.963298,76.835546,,police,,,,,,overpass
541319144,node,Police Aid Post dharuheda,28.215750,76.794717,,police,,,,,,overpass
10003730582,node,"Police Aid Post, Uppala",12.671870,74.910467,,police,,,,,,overpass
13208177065,node,Police Arail,25.414991,81.883392,,police,,,,,,overpass
2380691334,node,Police Assistance,32.245625,77.190002,,police,,,,,,overpass
5079397364,node,Police Assistance Booth,13.069926,80.271418,,police,,,,,,overpass
1356796098,way,Police Assistance Booth,26.523779,88.730707,,police,,,,Mo-Su 08:00-20:00,,overpass
1356796104,way,Police Assistance Booth,26.521021,88.727461,,police,,,,Mo-Su 08:00-20:00,,overpass
2221603034,node,Police Assistance Booth Mugalivakam,13.020716,80.166324,,police,,,,,,overpass
491307139,way,Police Assistance centre,11.822789,76.089821,,police,,,,,,overpass
5302726723,node,Police Baberu,25.549502,80.697410,,police,,,,,,overpass
6927218676,node,Police Boot Arithang,27.331685,88.610264,,police,,,,,,overpass
687175330,node,Police Booth,13.073748,80.192342,,police,,,,,,overpass
687177364,node,Police Booth,13.065691,80.193571,,police,,,,,,overpass
934859086,node,Police Booth,13.044732,80.186216,,police,,,,,,overpass
2210021510,node,Police Booth,12.897566,80.182321,,police,,,,,,overpass
2443108933,node,Police Booth,28.670248,77.133689,,police,,,,,,overpass
5226071789,node,Police Booth,13.103772,80.058543,,police,,,,,,overpass
5267976498,node,Police Booth,11.936503,79.834633,,police,,,Rue De La,,,overpass
5367536437,node,Police Booth,13.014976,80.181643,,police,,,,,,overpass
6660785261,node,Police Booth,27.044358,88.267856,,police,,,,,,overpass
12030756373,node,Police Booth,28.575703,77.195241,,police,,,,,,overpass
13566119052,node,Police Booth Model Town,28.706272,77.190581,,police,,,,,,overpass
169250683,way,Police Building,34.077283,74.799083,,police,,,,,,overpass
3816579583,node,Police Camp,9.582066,76.971253,,police,,,,,,overpass
11873060516,node,Police Chauki,28.401589,77.005395,,police,,,,,,overpass
1031981889,way,Police Chauki Jail Road,25.405231,81.869155,,police,,,,,,overpass
11356065608,node,"Police Chawki Amrapali, Bhakda",29.227761,79.419752,,police,,,,,,overpass
11346671863,node,Police Chawki Halduchaur,29.111777,79.519623,,police,,,,,,overpass
12000495614,node,Police Chawki Kunwarpur,29.194077,79.565760,,police,,,,,,overpass
11358410443,node,Police Chawki Naveen Mandi,29.195131,79.524204,,police,,,,,,overpass
12214544631,node,Police Check Post,10.793045,76.903834,,police,,,,,,overpass
3912389984,node,Police Check point,34.039686,78.163871,,police,,,,,,overpass
3912229967,node,Police Check-Post Tso Moriri,32.972072,78.265316,,police,,,,,,overpass
6912437586,node,Police Checkpoint,34.047369,77.930358,,police,,,,,,overpass
297136815,way,Police Checkpoint,34.811117,77.517764,,police,,,,,,overpass
7279582468,node,Police Checkpost,10.264866,77.539468,,police,,,,,,overpass
9867305261,node,Police Choaki Lamachor,29.242902,79.463639,,police,,,Kaladhungi Road,,,overpass
3103369566,node,Police Choki,27.186812,78.014918,,police,,,,,,overpass
2680678193,node,Police Chowk,19.073890,72.829485,,police,,,,,,overpass
4570069393,node,Police Chowk,17.342053,76.837760,,police,,,,,,overpass
1776071592,node,Police Chowki,28.612611,76.986743,,police,,,,,,overpass
2171447204,node,Police Chowki,19.062832,72.829219,,police,,,,,,overpass
3092077582,node,Police Chowki,27.186095,78.006091,,police,,,,,,overpass
3092703579,node,Police Chowki,27.188820,77.962106,,police,,,,,,overpass
3926829704,node,Police Chowki,26.848260,80.924363,,police,,,,,,overpass
6412016786,node,Police Chowki,28.686201,77.292028,,police,,,,,,overpass
7234808381,node,Police Chowki,22.979153,69.719167,,police,,,,,,overpass
11691749049,node,Police Chowki,28.116984,75.384861,,police,,,,,,overpass
11694720440,node,Police Chowki,25.463645,81.869127,,police,,,,,,overpass
13710096483,node,Police Chowki Baywala,29.258752,77.456719,,police,,,,,,overpass
13711424128,node,Police Chowki Chowk,26.865774,80.908893,,police,,,,,,overpass
844491786,way,Police Chowki Fatehganj,26.772366,82.146368,,police,,,,,,overpass
13426664708,node,Police Chowki Gole Market,26.873508,80.957599,,police,,,,,,overpass
13124599324,node,Police Chowki Makboolganj,26.839597,80.924987,,police,,,,,,overpass
13716816937,node,Police Chowki Polytechnic,26.873099,80.995216,,police,,,,,,overpass
13725271677,node,Police Chowki Subharti,28.958454,77.639534,,police,,,,,,overpass
8842445041,node,Police Chowki Sunderpur,25.284208,82.969402,,police,,,,,,overpass
1417035696,way,"Police Chowki, Sector 18",28.571013,77.323850,,police,,,,,,overpass
916539509,node,Police Chownki Merado Thana Sadar,30.863423,75.852220,,police,,,,,,overpass
9856328138,node,Police Circle Inspector Office,13.166597,75.866810,,police,,,,,,overpass
1960732105,node,Police Commissioner Office,19.196080,72.981127,,police,,,,,,overpass
6853738200,node,Police Commissioner Office,15.870339,74.517193,,police,,,,,,overpass
3008501715,node,Police Commissioner's Office,18.946295,72.833307,,police,,,,,,overpass
228954230,way,Police Complex Madhuban,29.615610,76.977259,,police,,,,,,overpass
3808120948,node,Police Control Room,9.412444,77.069325,,police,,,,,,overpass
1247109431,way,Police Control Room,16.511102,80.618099,,police,,,,,,overpass
1463163573,way,Police Control Room,34.069899,74.798563,,police,,,,,,overpass
1188720534,way,Police Control Room Kollam City,8.885065,76.593470,,police,,,,,,overpass
3073148507,node,Police Control Room Nagpur City,21.154594,79.072517,,police,,,,,,overpass
2019360496,node,Police Dept. Head Office,10.918253,79.835620,,police,,,,,,overpass
5907781920,node,Police Dog Squad Thrissur,10.556183,76.226540,,police,,,,,,overpass
4327649341,node,Police Head Quarter,17.687372,73.998712,,police,,,,,,overpass
453993122,way,Police Head Quarter,21.188279,81.340261,,police,,,,,,overpass
7189548785,node,Police Head Quarters,8.506174,76.962592,,police,,,,,,overpass
7243989351,node,Police Head Quarters,18.009881,79.559045,,police,,,,,,overpass
8389349481,node,Police Head Quarters,9.373245,76.779312,,police,,,Thottamon - Ambalampadi - Anapparamala Rd.,,,overpass
11149869643,node,Police Head Quarters,21.517364,70.461433,,police,,,,,,overpass
12101762961,node,Police Head Quarters,22.309027,70.792103,,police,,,,,,overpass
280451558,way,Police Head Quarters,18.008431,79.557688,,police,,,,,,overpass
374810496,way,Police Head Qurter,21.634842,69.615405,,police,,,,,,overpass
317146448,way,Police Headcquarter Aurangabad(Rural),19.899419,75.352970,,police,,,,,,overpass
11210672464,node,Police Headquarter Latur,18.389955,76.623439,,police,,,,,,overpass
4045357389,node,Police Headquarter Wardha,20.745134,78.607942,,police,,,,,,overpass
663317752,node,Police Headquarters,12.969537,77.587762,,police,,,,,,overpass
1076398555,way,Police Headquarters,12.969559,77.587855,,police,,,,,,overpass
4268052361,node,Police Headquaters,22.478277,70.050539,,police,,,,,,overpass
442156427,way,Police Headquaters Partapnagar,22.279815,73.209107,,police,,,,,,overpass
8477523432,node,Police Help Line,10.073290,78.781396,,police,,,,,,overpass
4354423419,node,Police Help desk,31.961326,77.111174,,police,,,,,,overpass
613344125,way,Police High Frequency Receiving Station,15.762156,78.041989,,police,,,,,,overpass
7113550525,node,Police House,31.517396,76.884626,,police,,,,,,overpass
1190979192,way,Police Kotwali Lalkuan,29.068502,79.515955,,police,,,,,,overpass
11149947480,node,Police Line,21.513903,70.463141,,police,,,,,,overpass
258406595,way,Police Line,29.977794,76.882296,,police,,,,,,overpass
321051570,way,Police Line,25.186897,75.869498,,police,,,,,,overpass
953260030,way,Police Line,18.437019,81.673326,,police,,,,,,overpass
531937029,way,Police Line Bharari,31.121919,77.177690,,police,,,,,,overpass
750529536,way,Police Line Faridkot,30.660077,74.763561,,police,,,,,,overpass
4914051185,node,Police Line Ground Bhind,26.555348,78.801357,,police,,,,,,overpass
1012172559,node,Police Lines,31.109083,77.163790,,police,,,,,,overpass
848330560,way,Police Lines,29.809963,76.425806,,police,,,,,,overpass
1323459891,way,Police Lines,30.196059,74.951197,,police,,,,,,overpass
4896892925,node,Police Lines Allahabad,25.462640,81.843261,,police,,,,,,overpass
5578095775,node,Police Lines Mandi,31.705838,76.935713,,police,,,,,,overpass
2684638055,node,Police Madat Kendra,18.743389,73.483323,,police,,,,,,overpass
3519362070,node,Police Nideshalaya,30.330105,78.050315,,police,,,,,,overpass
779544830,way,Police Office,15.329426,74.767421,,police,,,,,,overpass
8911084256,node,Police Office Siddharth Nagar,27.275289,83.067549,,police,,,siddharth nagar,,,overpass
1865961947,node,Police Outpost,13.215617,80.169439,,police,,,,,,overpass
9462389855,node,Police Outpost,10.822883,76.595493,,police,,,,,,overpass
13664644410,node,Police Outpost Agonda,15.051207,73.997539,,police,,,,,,overpass
1157573046,way,Police Outpost Arambol,15.688493,73.704342,+91 832 2242914,police,,,,,,overpass
428517626,way,Police Outpost Assolna,15.179057,73.971757,,police,,,,,,overpass
2622375046,node,Police Outpost Cavelossim,15.177239,73.947180,,police,,,,,,overpass
4316648830,node,Police Parade Ground,16.843464,74.650581,,police,,,,,,overpass
398175831,way,Police Parade Ground,15.513743,80.034301,,police,,,,,,overpass
1449674082,way,Police Parade Ground,21.180133,72.802754,,police,,,,,,overpass
4706580847,node,Police Parade ground,24.755347,78.829695,,police,,,,,,overpass
5293937221,node,Police Post,27.039700,88.265080,,police,,,,,,overpass
6148020512,node,Police Post,28.635912,77.222285,,police,,,,,,overpass
1497161284,way,Police Post,28.723857,77.175617,,police,,,"Shah Alam Bandh Marg, Jahangirpuri",,,overpass
1487529634,node,Police Post Atam Nagar,30.889206,75.850103,,police,,,,,,overpass
7800221473,node,Police Post Bhambla,33.051446,74.576199,,police,,,,,,overpass
628282216,way,Police Post Bhambla,33.051447,74.576203,,police,,,,,,overpass
7798371253,node,Police Post Canal Road,32.726392,74.847327,,police,,,,,,overpass
835485763,way,Police Post Canal Road,32.726400,74.847335,,police,,,,,,overpass
7798371260,node,Police Post Digiana,32.685440,74.856070,,police,,,,,,overpass
627768479,way,Police Post Digiana,32.685538,74.856118,,police,,,,,,overpass
9094220409,node,Police Post Humhama Diatrict Budgam,34.016736,74.767817,,police,,,,,,overpass
13726811986,node,Police Post ISBT,28.669420,77.232324,,police,,,,,,overpass
540712765,node,Police Post Jari,32.002251,77.253742,,police,,,,,,overpass
1355995275,node,"Police Post Kaushambi, Police Station Indirapuram",28.642188,77.327065,,police,,,,,,overpass
6223284349,node,Police Post Majnu ka Tila,28.696517,77.227038,,police,,,,,,overpass
8079966840,node,Police Post Mansar,32.693847,75.151091,,police,,,,,,overpass
866853401,way,Police Post Mansar,32.693847,75.151095,,police,,,,,,overpass
7798371258,node,Police Post Nehru Market,32.715762,74.857668,,police,,,,,,overpass
835485764,way,Police Post Nehru Market,32.715763,74.857668,,police,,,,,,overpass
9107521689,node,Police Post Noorbagh,34.096170,74.785460,,police,,,,,,overpass
6404449719,node,Police Post PSRI Hospital,28.531894,77.225265,,police,,,,,,overpass
7798371243,node,Police Post Panjtirthi,32.741253,74.871207,,police,,,,,,overpass
623829619,way,Police Post Panjtirthi,32.741258,74.871206,,police,,,,,,overpass
7798371237,node,Police Post Rehari,32.745286,74.861242,,police,,,,,,overpass
603407403,way,Police Post Rehari,32.745281,74.861253,,police,,,,24/7,,overpass
4618648390,node,Police Post Sanjay Colony,28.430043,77.226110,+91-11-2665-2562;+91-11-2665-9611,police,,,,,,overpass
7798371236,node,Police Post Sarwal,32.744404,74.853524,,police,,,,,,overpass
659904165,way,Police Post Sarwal,32.744403,74.853524,,police,,,,,,overpass
130302045,way,Police Post Sector 25,30.673172,76.880409,+91-172-2550514,police,,,,,,overpass
443722121,node,Police Post Sherpur,30.885398,75.887476,,police,,,,,,overpass
10778055208,node,"Police Post, Khan Market",28.600327,77.226249,,police,,,,,,overpass
11443016933,node,Police Quarters,18.369267,84.106489,,police,,,,,,overpass
32747326,way,Police Quarters,11.411991,76.688892,,police,,,,,,overpass
249888151,way,Police Quarters,12.407754,76.577493,,police,,,,,,overpass
306980743,way,Police Quarters,11.474124,77.867350,,police,,,,,,overpass
348892339,way,Police Quaters,27.043685,88.264739,,police,,,,,,overpass
1454103872,way,Police Quaters,17.007155,81.777622,,police,,,,,,overpass
1231867886,way,Police Recruit School Thiruvallur,13.146887,79.838758,,police,,,,,,overpass
3081945579,node,Police Res. Colony,20.651535,85.594099,,police,,,,,,overpass
2446008279,node,Police Residential Complex,28.634962,77.183751,,police,,,,,,overpass
5923206818,node,Police Security Office,8.519740,76.953846,,police,,,,,,overpass
3264100499,node,Police Shelter,8.956021,77.070318,,police,,,,,,overpass
3813524936,node,Police Signal Control,10.061617,76.288384,,police,,,,,,overpass
2152463911,node,Police Srirangam,10.857176,78.689643,,police,,,,,,overpass
11861143769,node,Police Staion,26.517005,88.122448,,police,,,,,,overpass
10282013353,node,Police Statio n,18.998944,74.433936,,police,,,,,,overpass
308446629,node,Police Station,10.657116,77.008351,,police,,,,,,overpass
725513774,node,Police Station,11.277733,77.586581,,police,,,,,,overpass
1296894873,node,Police Station,26.265511,73.033788,,police,,,,,,overpass
1331290010,node,Police Station,30.607948,74.257352,,police,,,,,,overpass
1472981151,node,Police Station,12.936343,77.561501,,police,,,,,,overpass
1473086293,node,Police Station,14.514982,75.806221,,police,,,,,,overpass
1474032572,node,Police Station,9.489083,76.323818,,police,,,,,,overpass
1668204092,node,Police Station,11.363018,77.747651,,police,,,,,,overpass
1683440332,node,Police Station,30.244725,75.843312,,police,,,,,,overpass
1825168528,node,Police Station,15.935314,77.355997,,police,,,,,,overpass
1854138785,node,Police Station,30.325777,78.042873,,police,,,,,,overpass
1987115250,node,Police Station,12.556425,75.393070,,police,,,,,,overpass
2152043264,node,Police Station,8.082173,77.549541,,police,,,,,,overpass
2352141024,node,Police Station,14.446560,79.981916,,police,,,,,,overpass
2409443210,node,Police Station,30.485318,75.102564,,police,,,,,,overpass
2432196519,node,Police Station,22.006590,82.578377,,police,,,,,,overpass
2460055285,node,Police Station,17.180061,77.284989,,police,,,,,,overpass
2564054079,node,Police Station,14.164156,77.812105,,police,,,,,,overpass
2663360713,node,Police Station,30.812754,75.274882,,police,,,,,,overpass
2710837591,node,Police Station,17.218360,80.300905,,police,,,,,,overpass
3070040280,node,Police Station,20.786067,85.549092,,police,,,,,,overpass
3071437194,node,Police Station,20.932558,85.541513,,police,,,,,,overpass
3164902959,node,Police Station,15.265817,76.349724,,police,,,,,,overpass
3259519221,node,Police Station,21.144064,79.083559,,police,,,"Veriety Chowk, Over Bridge, Sitabuldi",,,overpass
3319008407,node,Police Station,27.043610,88.264989,,police,,,,,,overpass
3386751338,node,Police Station,28.524684,77.254328,,police,,,,,,overpass
3597035798,node,Police Station,30.140514,74.196194,,police,,,,,,overpass
3597035799,node,Police Station,30.149294,74.200744,,police,,,,,,overpass
3621238654,node,Police Station,28.439644,74.490441,,police,,,,,,overpass
3983676959,node,Police Station,11.940195,79.486505,,police,,,,,,overpass
3983763747,node,Police Station,11.944095,79.495803,,police,,,,,,overpass
4009672417,node,Police Station,12.299899,76.678898,,police,,,,,,overpass
4250255934,node,Police Station,15.264522,74.044373,,police,,,,,,overpass
4323076393,node,Police Station,20.611540,79.865065,,police,,,,,,overpass
4376816582,node,Police Station,14.281877,74.450834,,police,,,,,,overpass
4421745867,node,Police Station,10.767610,76.265371,,police,,,,,,overpass
4434143092,node,Police Station,10.151219,76.338367,,police,,,Chengamanad,,,overpass
4474603519,node,Police Station,28.265923,95.616107,,police,,,,,,overpass
