osm_id,osm_type,name,lat,lon,phone,type,city,state,address,opening_hours,website,source
639214831,way,"District Fire & Rescue Office Alappuzha (Assistant Divisional Office), Alappuzha",9.497969,76.349096,,fire_station,,,,,,overpass
755416485,way,District Fire & Rescue Station,9.974281,76.295558,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
9056899016,node,District Fire Office,12.509359,74.986253,,fire_station,,,,,,overpass
9060927690,node,District Fire Office,9.497228,76.348815,,fire_station,,,,,,overpass
9058337949,node,District Fire Office.Palakkad,10.759825,76.659118,,fire_station,,,,,,overpass
9058337974,node,District Fire and Rescue Office Thrissur,10.517502,76.216872,,fire_station,,,,,,overpass
746271913,way,"District Fire and Rescue Office, Malappuram",11.052802,76.090725,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
1134831515,way,Doddaballapur Fire Station,13.246288,77.551647,,fire_station,,,,,,overpass
1347725323,way,Donyi Polo Airport Fire Station,26.971531,93.640385,,fire_station,,,,,,overpass
231411029,way,Electronics City Fire Station,12.835499,77.662697,+918022971576,fire_station,,,,,,overpass
218697330,way,Erandvana Fire Station,18.506717,73.832804,,fire_station,,,,,,overpass
1122111815,way,Esplanade Fire Station,13.086478,80.286063,,fire_station,,,,,,overpass
5041287397,node,FIRE STATION,17.357013,82.537597,,fire_station,,,,,,overpass
8115058870,node,FIRE STATION,18.452286,83.638971,,fire_station,,,,,,overpass
11696932831,node,FIRE STATION,28.686171,77.285905,,fire_station,,,,,,overpass
975341590,way,FIRE STATION,26.484352,81.559192,,fire_station,,,,,,overpass
1360324736,way,FIRE STATION,26.107034,84.495999,,fire_station,,,,,,overpass
9287373633,node,FIRE STATION KONNI,9.229288,76.852021,,fire_station,,,,,,overpass
8077369885,node,FIRESTATION THRISSUR,10.517130,76.217015,,fire_station,,,,,,overpass
8987498155,node,"Fair and rescue Station, Poovar",8.325157,77.075175,,fire_station,,,,,,overpass
1452602445,way,Fire & Rescue Pathanapuram,9.042172,76.855438,,fire_station,,,,,,overpass
966163917,way,"Fire & Rescue Station, Mulanthuruthy",9.912264,76.406803,,fire_station,,,,,,overpass
959811021,way,"Fire & Rescue Station, Nilambur",11.272591,76.229814,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
12621901264,node,Fire And Rescue Service Station,8.802312,78.153765,,fire_station,,,,,,overpass
12290232366,node,Fire And Rescue Services Station,10.359544,77.968078,,fire_station,,,,,,overpass
746271741,way,"Fire And Rescue Station, Kozhikode Beach",11.254822,75.773501,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
955378583,way,"Fire And Rescue Station, Mala",10.225389,76.249083,,fire_station,,,,,,overpass
952249806,way,"Fire And Rescue Station, Pudukkad",10.416587,76.271353,,fire_station,,,Puthukkad,,,overpass
1248415462,node,Fire Brigade,30.406930,74.027096,,fire_station,,,,,,overpass
4428579332,node,Fire Brigade,21.593126,78.531513,,fire_station,,,,,,overpass
6255335872,node,Fire Brigade,25.713509,94.104079,,fire_station,,,,,,overpass
10222809619,node,Fire Brigade,25.168730,93.018977,,fire_station,,,,,,overpass
1157152068,way,Fire Brigade Diglipur,13.245556,92.975843,,fire_station,,,,,,overpass
835661329,node,Fire Brigade Station,30.373246,75.541502,,fire_station,,,,,,overpass
12495396871,node,Fire Brigade Station,28.698237,77.204953,,fire_station,,,,,,overpass
387788295,way,"Fire Brigade and Emergency Services, Sakkardara",21.119737,79.114400,0712-2703829 ; 0712-2703852,fire_station,,,,,,overpass
1491822106,way,Fire Brigade office Igatpuri,19.694045,73.554166,,fire_station,,,,,,overpass
991657852,way,"Fire Brigade, Rajapur",16.657337,73.514800,,fire_station,,,,,,overpass
1957973153,node,"Fire Brigade,Rampura Phul",30.277863,75.236116,,fire_station,,,,,,overpass
6485835443,node,Fire Control Room,11.951915,79.800112,,fire_station,,,,,,overpass
852495476,way,Fire Department Building,28.733845,77.786717,,fire_station,,,,,,overpass
10030914135,node,"Fire Force, Mukkam",11.327766,75.988439,,fire_station,,,,,,overpass
327984740,way,Fire House,12.958846,74.888337,,fire_station,,,,,,overpass
78595558,way,Fire Safety Management Academy,28.706895,77.128527,+91-11-2756-2535;+91-11-2755-2155,fire_station,,,,,,overpass
9067256077,node,Fire Service Station,33.998325,74.792298,,fire_station,,,"SIDCO Industrial Estate, Rangreth",,,overpass
357036757,way,Fire St.,17.450731,78.466417,,fire_station,,,,,,overpass
1114871812,node,Fire Station,28.568567,77.184312,,fire_station,,,,,,overpass
1465647252,node,Fire Station,13.258896,76.465006,,fire_station,,,,,,overpass
2301227533,node,Fire Station,25.447821,81.839889,,fire_station,,,,,,overpass
2629372542,node,Fire Station,21.199815,72.821162,,fire_station,,,,,,overpass
2717151882,node,Fire Station,26.329747,94.531568,,fire_station,,,,,,overpass
3076342595,node,Fire Station,16.991085,81.777527,,fire_station,,,,,,overpass
3076342596,node,Fire Station,17.010722,81.770695,,fire_station,,,,,,overpass
6115840284,node,Fire Station,30.345080,78.018823,,fire_station,,,,,,overpass
8422730392,node,Fire Station,11.443928,75.693427,,fire_station,,,,,,overpass
9976314646,node,Fire Station,10.072167,76.317397,,fire_station,,,,,,overpass
11993365461,node,Fire Station,15.907441,80.473013,,fire_station,,,,,,overpass
12033842756,node,Fire Station,14.990460,78.987025,,fire_station,,,,,,overpass
12320021520,node,Fire Station,12.332831,78.348946,,fire_station,,,,,,overpass
129475678,way,Fire Station,30.741665,76.747102,,fire_station,,,,,,overpass
222720965,way,Fire Station,14.781190,75.135450,,fire_station,,,,,,overpass
553652569,way,Fire Station,21.647452,69.657229,,fire_station,,,,,,overpass
1134831513,way,Fire Station,13.022621,77.549913,,fire_station,,,,,,overpass
1292168478,way,Fire Station,14.118114,78.157452,,fire_station,,,,,,overpass
414134628,way,Fire Station 1,28.548243,77.094762,,fire_station,,,,,,overpass
10712065073,node,Fire Station Chalakudy,10.301481,76.337998,,fire_station,,,,,,overpass
5136715532,node,Fire Station Chanakyapuri,28.602644,77.190365,+91-11-2611-2266,fire_station,,,,,,overpass
6032167264,node,Fire Station Chidambaram,11.393961,79.702725,,fire_station,,,,,,overpass
485799116,way,Fire Station Gudiyattam,12.946122,78.873833,,fire_station,,,,,,overpass
676084548,way,Fire Station Headquarter Srinagar,34.074684,74.797760,,fire_station,,,,,,overpass
5577800978,node,Fire Station Mandi,31.701980,76.944476,,fire_station,,,,,,overpass
828938531,way,Fire Station Minicoy,8.281264,73.054563,,fire_station,,,,,,overpass
6225480221,node,Fire Station Naraina,28.632996,77.139003,,fire_station,,,,,,overpass
1426212239,way,Fire Station Nehru Place,28.549250,77.256732,+91-101-644-5230,fire_station,,,,,,overpass
8850425161,node,Fire Station Podia,18.188544,81.545762,,fire_station,,,,,,overpass
10566635071,node,Fire Station Pradhikaran,18.659248,73.771741,,fire_station,,,Arunkumar Randhir Road,,,overpass
1194323859,way,Fire Station Rudrapur,28.975459,79.390877,,fire_station,,,,,,overpass
8067982146,node,Fire Station Sasthamcotta,9.046764,76.626958,,fire_station,,,,,,overpass
158040926,way,Fire Station Shankar Road,28.640699,77.175764,,fire_station,,,,,,overpass
9604825045,node,Fire Station Udala,21.573032,86.569874,,fire_station,,,,,,overpass
6837577307,node,"Fire Station, Nagarkurnool",16.500783,78.286998,,fire_station,,,,,,overpass
8843840992,node,"Fire Station, North Paravur",10.151738,76.242026,,fire_station,,,,,,overpass
9298333288,node,"Fire Station, North Paravur",10.149217,76.234507,,fire_station,,,,,,overpass
9331495523,node,"Fire Station, Peringod",10.866104,76.478723,,fire_station,,,Palakkad-Perintalmanna Road,,,overpass
1014144875,way,"Fire Station,Piravom",9.871810,76.489739,,fire_station,,,,,,overpass
11133587107,node,"Fire and Emergency Services Station, Raha",26.234028,92.526013,,fire_station,,,,,,overpass
9107548687,node,Fire and Emergency Station S.H Pora,34.091627,74.800528,,fire_station,,,,,,overpass
9107554153,node,Fire and Emergency Station Safakadal,34.095256,74.787096,,fire_station,,,,,,overpass
620246127,way,"Fire and Resccue Station, Kottayam",9.641756,76.371610,,fire_station,,,,,,overpass
1102514788,way,Fire and Rescue Office,10.805507,76.194275,,fire_station,,,,,,overpass
959795303,way,"Fire and Rescue Office, Thiruvali",11.201405,76.179381,,fire_station,,,,,,overpass
10139117384,node,"Fire and Rescue Service, Kumarapuram",9.277837,76.441889,,fire_station,,,,,,overpass
10035962365,node,Fire and Rescue Station,9.187315,76.518601,,fire_station,,,,,,overpass
10083145455,node,Fire and Rescue Station,10.007372,76.967841,,fire_station,,,,,,overpass
10091440620,node,Fire and Rescue Station,12.029822,75.506369,,fire_station,,,,,,overpass
10091634792,node,Fire and Rescue Station,12.004750,75.541425,,fire_station,,,,,,overpass
758306707,way,Fire and Rescue Station,9.054780,76.534324,,fire_station,,,,,,overpass
755415145,way,Fire and Rescue Station Adoor,9.159449,76.724396,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
798646673,way,Fire and Rescue Station Aluva,10.107517,76.350908,,fire_station,,,,,,overpass
474863896,way,Fire and Rescue Station Angamaly,10.179423,76.378518,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
744212589,way,Fire and Rescue Station Kannur,11.867579,75.367379,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
7130230413,node,Fire and Rescue Station Keezhayikonam,8.704496,76.904489,,fire_station,,,,,,overpass
979354528,way,Fire and Rescue Station MOOLAMATTOM,9.789213,76.853000,,fire_station,,,,,,overpass
803429404,way,Fire and Rescue Station Manjeri,11.109219,76.119861,,fire_station,,,,,,overpass
979455647,way,Fire and Rescue Station Muvattupuzha,9.989477,76.584783,,fire_station,,,,,,overpass
954615533,way,Fire and Rescue Station Neyyar Dam,8.524811,77.130405,,fire_station,,,,,,overpass
979397756,way,Fire and Rescue Station Poovar,8.325223,77.075161,,fire_station,,,,,,overpass
800267764,way,Fire and Rescue Station Sasthamcotta,9.046761,76.626952,,fire_station,,,,,,overpass
750328423,way,Fire and Rescue Station Technopark,8.559818,76.878139,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
843061098,way,Fire and Rescue Station Thrissur,10.558678,76.226531,,fire_station,,,,,,overpass
7517648167,node,Fire and Rescue Station Vaikom,9.749682,76.412518,,fire_station,,,Vaikom,,https://fire.kerala.gov.in/,overpass
4708279357,node,Fire and Rescue Station Vallarpadam,10.069504,76.313641,,fire_station,,,,,,overpass
800663934,way,Fire and Rescue Station Vellimaadukunnu,11.290721,75.816487,,fire_station,,,,,,overpass
798196259,way,"Fire and Rescue Station, Adimali",10.007305,76.968125,,fire_station,,,,,,overpass
644454817,way,"Fire and Rescue Station, Alappuzha",9.497242,76.348859,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
475936728,way,"Fire and Rescue Station, Chackai",8.489801,76.914993,,fire_station,,,,,,overpass
410454664,way,"Fire and Rescue Station, Chamakkada",8.883985,76.584394,,fire_station,,,,,,overpass
684178694,way,"Fire and Rescue Station, Changanassery",9.443749,76.541888,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
753624335,way,"Fire and Rescue Station, Chavara",9.006332,76.537127,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
7388516548,node,"Fire and Rescue Station, Chelakadu",11.684318,75.682274,,fire_station,,,,,,overpass
978922873,way,"Fire and Rescue Station, Chelakadu",11.684340,75.682289,,fire_station,,,,,,overpass
750328231,way,"Fire and Rescue Station, Chengalchoola",8.494489,76.952538,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
798473311,way,"Fire and Rescue Station, Chengannur",9.317967,76.617152,,fire_station,,,,,,overpass
979370892,way,"Fire and Rescue Station, Cheruthony",9.853304,76.969826,,fire_station,,,,,,overpass
376042235,way,"Fire and Rescue Station, Chittur",10.687715,76.717803,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
979393619,way,"Fire and Rescue Station, Erattupetta",9.685062,76.778410,,fire_station,,,,,,overpass
866552481,way,"Fire and Rescue Station, Guruvayoor",10.594347,76.045051,,fire_station,,,,,,overpass
954620629,way,"Fire and Rescue Station, Harippad",9.278858,76.443199,,fire_station,,,,,,overpass
978816828,way,"Fire and Rescue Station, Iritty",11.990796,75.672278,,fire_station,,,,,,overpass
1452265922,way,"Fire and Rescue Station, Kadappakkada",8.889736,76.602080,,fire_station,,,,,,overpass
979354527,way,"Fire and Rescue Station, Kaduthuruthy",9.755649,76.503542,,fire_station,,,,,,overpass
799120097,way,"Fire and Rescue Station, Kalloorkad",9.964904,76.671103,,fire_station,,,,,,overpass
800646444,way,"Fire and Rescue Station, Kanhangad",12.313113,75.090435,,fire_station,,,TB,,,overpass
739764020,way,"Fire and Rescue Station, Kanjirappaly",9.560838,76.800202,+91 4828 202 755,fire_station,,,NH 220,,https://fire.kerala.gov.in/,overpass
726095732,way,"Fire and Rescue Station, Kannur",11.864161,75.367603,,fire_station,,,,,,overpass
653356117,way,"Fire and Rescue Station, Kannur Airport 1",11.912062,75.537767,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
653356110,way,"Fire and Rescue Station, Kannur Airport Station 2",11.918581,75.555252,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
802852196,way,"Fire and Rescue Station, Karandakkad",12.509300,74.986316,,fire_station,,,,,,overpass
954615532,way,"Fire and Rescue Station, Kattakkada",8.494311,77.062499,,fire_station,,,,,,overpass
784216591,way,"Fire and Rescue Station, Kattapana",9.752062,77.109858,,fire_station,,,kattappana ITI road,,,overpass
750328729,way,"Fire and Rescue Station, Kayamkulam",9.179936,76.496898,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
954620623,way,"Fire and Rescue Station, Keezhayikkonam",8.704340,76.904648,,fire_station,,,,,,overpass
790305249,way,"Fire and Rescue Station, Kollam",8.891946,76.603245,,fire_station,,,,,,overpass
979455646,way,"Fire and Rescue Station, Koothuparamba",11.831646,75.574845,,fire_station,,,,,,overpass
954620626,way,"Fire and Rescue Station, Kottrakkara",9.004065,76.784050,,fire_station,,,,,,overpass
978980105,way,"Fire and Rescue Station, Koyilandy",11.443733,75.693623,,fire_station,,,,,,overpass
801761916,way,"Fire and Rescue Station, Kundara",8.965625,76.671380,,fire_station,,,,,,overpass
978980106,way,"Fire and Rescue Station, Kunnamkulam",10.658905,76.067625,,fire_station,,,,,,overpass
788093608,way,"Fire and Rescue Station, Kuttikkol",12.477550,75.208933,,fire_station,,,,,,overpass
978922872,way,"Fire and Rescue Station, Mananthavadi",11.802167,76.031439,,fire_station,,,,,,overpass
7515405364,node,"Fire and Rescue Station, Manjeri",11.109145,76.119888,,fire_station,,,Tirur - Malappuram - Manjeri Road,,,overpass
942908659,way,"Fire and Rescue Station, Mannarkad",10.984421,76.424400,,fire_station,,,,,,overpass
755416674,way,"Fire and Rescue Station, Mattancherry",9.958849,76.257697,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
754481450,way,"Fire and Rescue Station, Mattannur",11.937943,75.561120,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
755415622,way,"Fire and Rescue Station, Mavelikara",9.245292,76.533730,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
9057816794,node,"Fire and Rescue Station, Meenchanda",11.214533,75.799301,,fire_station,,,,,,overpass
746271888,way,"Fire and Rescue Station, Meenchanda",11.214553,75.799273,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
839778381,way,"Fire and Rescue Station, Mukkam",11.327488,75.988264,,fire_station,,,,,,overpass
954615534,way,"Fire and Rescue Station, Nedumangadu",8.615451,76.981603,,fire_station,,,,,,overpass
823170810,way,"Fire and Rescue Station, Neyyattinkara",8.406862,77.083463,,fire_station,,,,,,overpass
888926911,way,"Fire and Rescue Station, Pala",9.720322,76.688341,,fire_station,,,,,,overpass
554513197,way,"Fire and Rescue Station, Pampady",9.570315,76.639246,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
978980104,way,"Fire and Rescue Station, Panoor",11.760175,75.583812,,fire_station,,,,,,overpass
8835878279,node,"Fire and Rescue Station, Parassala",8.347130,77.160284,,fire_station,,,,,,overpass
762837766,way,"Fire and Rescue Station, Parassala",8.347103,77.160279,,fire_station,,,,,,overpass
954620625,way,"Fire and Rescue Station, Paravoor",8.814694,76.671379,,fire_station,,,,,,overpass
978980108,way,"Fire and Rescue Station, Paravur",10.151729,76.242019,,fire_station,,,,,,overpass
979397755,way,"Fire and Rescue Station, Pathanamthitta",9.264875,76.793422,,fire_station,,,,,,overpass
978816826,way,"Fire and Rescue Station, Payyanur",12.119564,75.209557,,fire_station,,,,,,overpass
803033363,way,"Fire and Rescue Station, Perambra",11.562807,75.747288,,fire_station,,,,,,overpass
895243014,way,"Fire and Rescue Station, Peravoor",11.895904,75.732808,,fire_station,,,,,,overpass
964994432,way,"Fire and Rescue Station, Peringome",12.225791,75.313536,,fire_station,,,,,,overpass
978926465,way,"Fire and Rescue Station, Perinthalmanna",10.973565,76.234280,,fire_station,,,,,,overpass
3816579578,node,"Fire and Rescue Station, Perumade",9.575444,76.992046,,fire_station,,,,,,overpass
956323974,way,"Fire and Rescue Station, Perumade",9.575430,76.992092,,fire_station,,,,,,overpass
620064155,way,"Fire and Rescue Station, Perumbavoor",10.117285,76.493352,,fire_station,,,,,,overpass
978926466,way,"Fire and Rescue Station, Ponnani",10.767928,75.923394,,fire_station,,,,,,overpass
954620628,way,"Fire and Rescue Station, Sasthamcotta",9.010023,76.929475,,fire_station,,,,,,overpass
979397754,way,"Fire and Rescue Station, Seethathodu",9.332376,76.971536,,fire_station,,,,,,overpass
978816827,way,"Fire and Rescue Station, Taliparamba",12.043248,75.379071,,fire_station,,,,,,overpass
744212695,way,"Fire and Rescue Station, Thalassery",11.748179,75.487168,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
979354525,way,"Fire and Rescue Station, Thodupuzha",9.898442,76.703537,,fire_station,,,,,,overpass
978980109,way,"Fire and Rescue Station, Thrikkakara",10.019514,76.334107,,fire_station,,,,,,overpass
744212544,way,"Fire and Rescue Station, Trikkaripur",12.163629,75.177499,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
798527825,way,"Fire and Rescue Station, Tripunithura",9.935838,76.352137,,fire_station,,,,,,overpass
846694909,way,"Fire and Rescue Station, Vadakara",11.610268,75.590650,,fire_station,,,,,,overpass
846694910,way,"Fire and Rescue Station, Vadakara",11.610258,75.590853,,fire_station,,,,,,overpass
843060674,way,"Fire and Rescue Station, Vadakkencherry",10.604549,76.499773,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
954620624,way,"Fire and Rescue Station, Varkkala",8.733353,76.727514,,fire_station,,,,,,overpass
792949590,way,"Fire and Rescue Station, Vellimaadukunnu",11.290823,75.816670,,fire_station,,,,,,overpass
10721291559,node,"Fire and Rescue Station, Vellimadukunnu",11.290808,75.816646,,fire_station,,,,,,overpass
972577671,way,"Fire and Rescue Station, Vithura",8.669326,77.083492,,fire_station,,,,,,overpass
453249819,way,"Fire and Rescue Station, Viyyur",10.555862,76.223750,,fire_station,,,,,https://fire.kerala.gov.in/,overpass
823169727,way,"Fire and Rescue Station, Vizhinjam",8.384916,76.983457,,fire_station,,,,,,overpass
217731034,way,Fire and Rescue station,13.035212,80.230626,,fire_station,,,,,,overpass
802696318,way,"Fire and Rescue station, Palai",9.720382,76.690634,,fire_station,,,,,,overpass
1088095495,way,Fire and rescue Station Vaikom,9.749805,76.412539,,fire_station,,,,,,overpass
1092545264,way,Fire safety department,20.053480,78.949073,,fire_station,,,,,,overpass
4984615984,node,Fire station,21.107275,79.080336,,fire_station,,,,,,overpass
7503415136,node,Fire station,19.312459,84.789544,,fire_station,,,,,,overpass
9289451217,node,Fire station,10.239630,76.205354,,fire_station,,,,,,overpass
10171081034,node,Fire station,16.956523,82.233048,,fire_station,,,,,,overpass
265801014,way,Fire station,18.676323,78.104298,,fire_station,,,,,,overpass
979370893,way,"Firea and Rescue Station, Nedumkandam",9.836579,77.160297,,fire_station,,,,,,overpass
1487554971,node,Firebrigade Station,30.919314,75.850460,,fire_station,,,,,,overpass
10946268605,node,Forest Fire Crew Station,30.003494,79.569165,,fire_station,,,,,,overpass
2168679530,node,Fort Fire Brigade,18.935074,72.834642,,fire_station,,,,,,overpass
544503667,way,GIFT Fire Station,23.166325,72.683827,,fire_station,,,,,,overpass
942754044,node,Ganapathy FireStation,11.039199,76.997501,,fire_station,,,,,,overpass
10538924174,node,Gandacherra Fire Service,23.612972,91.819947,,fire_station,,,,,,overpass
8058855486,node,Gangtok fire station,27.332104,88.613987,,fire_station,,,,,,overpass
5265565022,node,Garamur fire & emergency services station,26.974781,94.157911,,fire_station,,,,,,overpass
621466311,way,Goregaon Fire Station,19.153497,72.840329,,fire_station,,,,,,overpass
10026140197,node,Government Fire Station,10.993890,75.868004,,fire_station,,,,,,overpass
39834515,way,Gowalia Tank Fire Station,18.961720,72.812734,,fire_station,,,,,,overpass
1099480535,way,Gowkadal Fire station,34.074568,74.811465,,fire_station,,,,,,overpass
891175139,way,Haldwani Fire Station,29.194852,79.515000,,fire_station,,,,,,overpass
13455393955,node,Hari Nagar Fire Station,28.622290,77.110136,,fire_station,,,,,,overpass
2373933275,node,Hassan Fire Station,13.008726,76.122579,,fire_station,,,,,,overpass
928264962,node,Hebbal Fire Station,13.048249,77.618528,,fire_station,,,,,,overpass
1076398554,way,High Grounds Fire Station,12.980594,77.579931,,fire_station,,,,,,overpass
1134831514,way,Hoskote Fire Station,13.065981,77.778987,,fire_station,,,,,,overpass
1134831508,way,Hulimavu Fire Station,12.872352,77.598815,,fire_station,,,,,,overpass
10775939739,node,IIT Kanpur Fire Station,26.511950,80.230065,,fire_station,,,,,,overpass
6991535449,node,ITI Fire Station,13.003798,77.678640,,fire_station,,,,,,overpass
1429449939,way,Indira Gandhi International Airport Fire Station,28.566569,77.098780,,fire_station,,,,,,overpass
1497725901,way,Indira Nagar Fire Station,26.872701,80.984069,,fire_station,,,,,,overpass
1063677898,way,Islampur Fire Station,26.254156,88.184808,,fire_station,,,,,,overpass
4376875895,node,Islampur agnishaman,17.056859,74.262491,,fire_station,,,,,,overpass
5466155231,node,Jagtial Fire Station,18.789197,78.914784,,fire_station,,,,,,overpass
13506157296,node,Janakpuri Fire Station,28.621215,77.091114,,fire_station,,,,,,overpass
